id;name;code;state_id
2883;RIO CASCA;3154903;17
2884;RIO DOCE;3155009;17
2885;RIO DO PRADO;3155108;17
2886;RIO ESPERA;3155207;17
2887;RIO MANSO;3155306;17
2888;RIO NOVO;3155405;17
2889;RIO PARANAIBA;3155504;17
2890;RIO PARDO DE MINAS;3155603;17
2891;RIO PIRACICABA;3155702;17
2892;RIO POMBA;3155801;17
2893;RIO PRETO;3155900;17
2894;RIO VERMELHO;3156007;17
2895;RITAPOLIS;3156106;17
2896;ROCHEDO DE MINAS;3156205;17
2897;RODEIRO;3156304;17
2898;ROMARIA;3156403;17
2899;ROSARIO DA LIMEIRA;3156452;17
2900;RUBELITA;3156502;17
2901;RUBIM;3156601;17
2902;SABARA;3156700;17
2903;SABINOPOLIS;3156809;17
2904;SACRAMENTO;3156908;17
2905;SALINAS;3157005;17
2906;SALTO DA DIVISA;3157104;17
2907;SANTA BARBARA;3157203;17
2908;SANTA BARBARA DO LESTE;3157252;17
2909;SANTA BARBARA DO MONTE VERDE;3157278;17
2910;SANTA BARBARA DO TUGURIO;3157302;17
2911;SANTA CRUZ DE MINAS;3157336;17
2912;SANTA CRUZ DE SALINAS;3157377;17
2913;SANTA CRUZ DO ESCALVADO;3157401;17
2914;SANTA EFIGENIA DE MINAS;3157500;17
2915;SANTA FE DE MINAS;3157609;17
2916;SANTA HELENA DE MINAS;3157658;17
2917;SANTA JULIANA;3157708;17
2918;SANTA LUZIA;3157807;17
2919;SANTA MARGARIDA;3157906;17
2920;SANTA MARIA DE ITABIRA;3158003;17
2921;SANTA MARIA DO SALTO;3158102;17
2922;SANTA MARIA DO SUACUI;3158201;17
2923;SANTANA DA VARGEM;3158300;17
2924;SANTANA DE CATAGUASES;3158409;17
2925;SANTANA DE PIRAPAMA;3158508;17
2926;SANTANA DO DESERTO;3158607;17
2927;SANTANA DO GARAMBEU;3158706;17
2928;SANTANA DO JACARE;3158805;17
2929;SANTANA DO MANHUACU;3158904;17
2930;SANTANA DO PARAISO;3158953;17
2931;SANTANA DO RIACHO;3159001;17
2932;SANTANA DOS MONTES;3159100;17
2933;SANTA RITA DE CALDAS;3159209;17
2934;SANTA RITA DE JACUTINGA;3159308;17
2935;SANTA RITA DE MINAS;3159357;17
2936;SANTA RITA DE IBITIPOCA;3159407;17
2937;SANTA RITA DO ITUETO;3159506;17
2938;SANTA RITA DO SAPUCAI;3159605;17
2939;SANTA ROSA DA SERRA;3159704;17
2940;SANTA VITORIA;3159803;17
2941;SANTO ANTONIO DO AMPARO;3159902;17
2942;SANTO ANTONIO DO AVENTUREIRO;3160009;17
2943;SANTO ANTONIO DO GRAMA;3160108;17
2944;SANTO ANTONIO DO ITAMBE;3160207;17
2945;SANTO ANTONIO DO JACINTO;3160306;17
2946;SANTO ANTONIO DO MONTE;3160405;17
2947;SANTO ANTONIO DO RETIRO;3160454;17
2948;SANTO ANTONIO DO RIO ABAIXO;3160504;17
2949;SANTO HIPOLITO;3160603;17
2950;SANTOS DUMONT;3160702;17
2951;SAO BENTO ABADE;3160801;17
2952;SAO BRAS DO SUACUI;3160900;17
2953;SAO DOMINGOS DAS DORES;3160959;17
2954;SAO DOMINGOS DO PRATA;3161007;17
2955;SAO FELIX DE MINAS;3161056;17
2956;SAO FRANCISCO;3549003;17
2957;SAO FRANCISCO DE PAULA;4318200;17
2958;SAO FRANCISCO DE SALES;3161304;17
2959;SAO FRANCISCO DO GLORIA;3161403;17
2960;SAO GERALDO;3161502;17
2961;SAO GERALDO DA PIEDADE;3161601;17
2962;SAO GERALDO DO BAIXIO;3161650;17
2963;SAO GONCALO DO ABAETE;3161700;17
2964;SAO GONCALO DO PARA;3161809;17
2965;SAO GONCALO DO RIO ABAIXO;3161908;17
2966;SAO GONCALO DO SAPUCAI;3162005;17
2967;SAO GOTARDO;3162104;17
2968;SAO JOAO BATISTA DO GLORIA;3162203;17
2969;SAO JOAO DA LAGOA;3162252;17
2970;SAO JOAO DA MATA;3162302;17
2971;SAO JOAO DA PONTE;3162401;17
2972;SAO JOAO DAS MISSOES;3162450;17
2973;SAO JOAO DEL REI;3162500;17
2974;SAO JOAO DO MANHUACU;3162559;17
2975;SAO JOAO DO MANTENINHA;3162575;17
2976;SAO JOAO DO ORIENTE;3162609;17
2977;SAO JOAO DO PACUI;3162658;17
2978;SAO JOAO DO PARAISO;3162708;17
2979;SAO JOAO EVANGELISTA;3162807;17
2980;SAO JOAO NEPOMUCENO;3162906;17
2981;SAO JOAQUIM DE BICAS;3162922;17
2982;SAO JOSE DA BARRA;3162948;17
2983;SAO JOSE DA LAPA;3162955;17
2984;SAO JOSE DA SAFIRA;3163003;17
2985;SAO JOSE DA VARGINHA;3163102;17
2986;SAO JOSE DO ALEGRE;3163201;17
2987;SAO JOSE DO DIVINO;3163300;17
2988;SAO JOSE DO GOIABAL;3163409;17
2989;SAO JOSE DO JACURI;3163508;17
2990;SAO JOSE DO MANTIMENTO;3163607;17
2991;SAO LOURENCO;3163706;17
2992;SAO MIGUEL DO ANTA;3163805;17
2993;SAO PEDRO DA UNIAO;3163904;17
2994;SAO PEDRO DOS FERROS;3164001;17
2995;SAO PEDRO DO SUACUI;3164100;17
2996;SAO ROMAO;3164209;17
2997;SAO ROQUE DE MINAS;3164308;17
2998;SAO SEBASTIAO DA BELA VISTA;3164407;17
2999;SAO SEBASTIAO DA VARGEM ALEGRE;3164431;17
3000;SAO SEBASTIAO DO ANTA;3164472;17
3001;SAO SEBASTIAO DO MARANHAO;3164506;17
3002;SAO SEBASTIAO DO OESTE;3164605;17
3003;SAO SEBASTIAO DO PARAISO;3164704;17
3004;SAO SEBASTIAO DO RIO PRETO;3164803;17
3005;SAO SEBASTIAO DO RIO VERDE;3164902;17
3006;SAO TIAGO;3165008;17
3007;SAO TOMAS DE AQUINO;3165107;17
3008;SAO THOME DAS LETRAS;3165206;17
3009;SAO VICENTE DE MINAS;3165305;17
3010;SAPUCAI-MIRIM;3165404;17
3011;SARDOA;3165503;17
3012;SARZEDO;3165537;17
3013;SETUBINHA;3165552;17
3014;SEM-PEIXE;3165560;17
3015;SENADOR AMARAL;3165578;17
3016;SENADOR CORTES;3165602;17
3017;SENADOR FIRMINO;3165701;17
3018;SENADOR JOSE BENTO;3165800;17
3019;SENADOR MODESTINO GONCALVES;3165909;17
3020;SENHORA DE OLIVEIRA;3166006;17
3021;SENHORA DO PORTO;3166105;17
3022;SENHORA DOS REMEDIOS;3166204;17
3023;SERICITA;3166303;17
3024;SERITINGA;3166402;17
3025;SERRA AZUL DE MINAS;3166501;17
3026;SERRA DA SAUDADE;3166600;17
3027;SERRA DOS AIMORES;3166709;17
3028;SERRA DO SALITRE;3166808;17
3029;SERRANIA;3166907;17
3030;SERRANOPOLIS DE MINAS;3166956;17
3031;SERRANOS;3167004;17
3032;SERRO;3167103;17
3033;SETE LAGOAS;3167202;17
3034;SILVEIRANIA;3167301;17
3035;SILVIANOPOLIS;3167400;17
3036;SIMAO PEREIRA;3167509;17
3037;SIMONESIA;3167608;17
3038;SOBRALIA;3167707;17
3039;SOLEDADE DE MINAS;3167806;17
3040;TABULEIRO;3167905;17
3041;TAIOBEIRAS;3168002;17
3042;TAPARUBA;3168051;17
3043;TAPIRA;4126900;17
3044;TAPIRAI;3553500;17
3045;TAQUARACU DE MINAS;3168309;17
3046;TARUMIRIM;3168408;17
3047;TEIXEIRAS;3168507;17
3048;TEOFILO OTONI;3168606;17
3049;TIMOTEO;3168705;17
3050;TIRADENTES;3168804;17
3051;TIROS;3168903;17
3052;TOCANTINS;3169000;17
3053;TOCOS DO MOJI;3169059;17
3054;TOLEDO;4127700;17
3055;TOMBOS;3169208;17
3056;TRES CORACOES;3169307;17
3057;TRES MARIAS;3169356;17
3058;TRES PONTAS;3169406;17
3059;TUMIRITINGA;3169505;17
3060;TUPACIGUARA;3169604;17
3061;TURMALINA;3555307;17
3062;TURVOLANDIA;3169802;17
3063;UBA;3169901;17
3064;UBAI;3170008;17
3065;UBAPORANGA;3170057;17
3066;UBERABA;3170107;17
3067;UBERLANDIA;3170206;17
3068;UMBURATIBA;3170305;17
3069;UNAI;3170404;17
3070;UNIAO DE MINAS;3170438;17
3071;URUANA DE MINAS;3170479;17
3072;URUCANIA;3170503;17
3073;URUCUIA;3170529;17
3074;VARGEM ALEGRE;3170578;17
3075;VARGEM BONITA;4219176;17
3076;VARGEM GRANDE DO RIO PARDO;3170651;17
3077;VARGINHA;3170701;17
3078;VARJAO DE MINAS;3170750;17
3079;VARZEA DA PALMA;3170800;17
3080;VARZELANDIA;3170909;17
3081;VAZANTE;3171006;17
3082;VERDELANDIA;3171030;17
3083;VEREDINHA;3171071;17
3084;VERISSIMO;3171105;17
3085;VERMELHO NOVO;3171154;17
3086;VESPASIANO;3171204;17
3087;VICOSA;3171303;17
3088;VIEIRAS;3171402;17
3089;MATHIAS LOBATO;3171501;17
3090;VIRGEM DA LAPA;3171600;17
3091;VIRGINIA;3171709;17
3092;VIRGINOPOLIS;3171808;17
3093;VIRGOLANDIA;3171907;17
3094;VISCONDE DO RIO BRANCO;3172004;17
3095;VOLTA GRANDE;3172103;17
3096;WENCESLAU BRAZ;4128500;17
3097;AFONSO CLAUDIO;3200102;18
3098;AGUIA BRANCA;3200136;18
3099;AGUA DOCE DO NORTE;3200169;18
3100;ALEGRE;3200201;18
3101;ALFREDO CHAVES;3200300;18
3102;ALTO RIO NOVO;3200359;18
3103;ANCHIETA;4200804;18
3104;APIACA;3200508;18
3105;ARACRUZ;3200607;18
3106;ATILIO VIVACQUA;3200706;18
3107;BAIXO GUANDU;3200805;18
3108;BARRA DE SAO FRANCISCO;3200904;18
3109;BOA ESPERANCA;4103008;18
3110;BOM JESUS DO NORTE;3201100;18
3111;BREJETUBA;3201159;18
3112;CACHOEIRO DE ITAPEMIRIM;3201209;18
3113;CARIACICA;3201308;18
3114;CASTELO;3201407;18
3115;COLATINA;3201506;18
3116;CONCEICAO DA BARRA;3201605;18
3117;CONCEICAO DO CASTELO;3201704;18
3118;DIVINO DE SAO LOURENCO;3201803;18
3119;DOMINGOS MARTINS;3201902;18
3120;DORES DO RIO PRETO;3202009;18
3121;ECOPORANGA;3202108;18
3122;FUNDAO;3202207;18
3123;GOVERNADOR LINDENBERG;3202256;18
3124;GUACUI;3202306;18
3125;GUARAPARI;3202405;18
3126;IBATIBA;3202454;18
3127;IBIRACU;3202504;18
3128;IBITIRAMA;3202553;18
3129;ICONHA;3202603;18
3130;IRUPI;3202652;18
3131;ITAGUACU;3202702;18
3132;ITAPEMIRIM;3202801;18
3133;ITARANA;3202900;18
3134;IUNA;3203007;18
3135;JAGUARE;3203056;18
3136;JERONIMO MONTEIRO;3203106;18
3137;JOAO NEIVA;3203130;18
3138;LARANJA DA TERRA;3203163;18
3139;LINHARES;3203205;18
3140;MANTENOPOLIS;3203304;18
3141;MARATAIZES;3203320;18
3142;MARECHAL FLORIANO;3203346;18
3143;MARILANDIA;3203353;18
3144;MIMOSO DO SUL;3203403;18
3145;MONTANHA;3203502;18
3146;MUCURICI;3203601;18
3147;MUNIZ FREIRE;3203700;18
3148;MUQUI;3203809;18
3149;NOVA VENECIA;3203908;18
3150;PANCAS;3204005;18
3151;PEDRO CANARIO;3204054;18
3152;PINHEIROS;3204104;18
3153;PIUMA;3204203;18
3154;PONTO BELO;3204252;18
3155;PRESIDENTE KENNEDY;3204302;18
3156;RIO BANANAL;3204351;18
3157;RIO NOVO DO SUL;3204401;18
3158;SANTA LEOPOLDINA;3204500;18
3159;SANTA MARIA DE JETIBA;3204559;18
3160;SANTA TERESA;3204609;18
3161;SAO DOMINGOS DO NORTE;3204658;18
3162;SAO GABRIEL DA PALHA;3204708;18
3163;SAO JOSE DO CALCADO;3204807;18
3164;SAO MATEUS;3204906;18
3165;SAO ROQUE DO CANAA;3204955;18
3166;SERRA;3205002;18
3167;SOORETAMA;3205010;18
3168;VARGEM ALTA;3205036;18
3169;VENDA NOVA DO IMIGRANTE;3205069;18
3170;VIANA;3205101;18
3171;VILA PAVAO;3205150;18
3172;VILA VALERIO;3205176;18
3173;VILA VELHA;3205200;18
3174;VITORIA;3205309;18
3175;ANGRA DOS REIS;3300100;19
3176;APERIBE;3300159;19
3177;ARARUAMA;3300209;19
3178;AREAL;3300225;19
3179;ARMACAO DOS BUZIOS;3300233;19
3180;ARRAIAL DO CABO;3300258;19
3181;BARRA DO PIRAI;3300308;19
3182;BARRA MANSA;3300407;19
3183;BELFORD ROXO;3300456;19
3184;BOM JARDIM;3300506;19
3185;BOM JESUS DO ITABAPOANA;3300605;19
3186;CABO FRIO;3300704;19
3187;CACHOEIRAS DE MACACU;3300803;19
3188;CAMBUCI;3300902;19
3189;CARAPEBUS;3300936;19
3190;COMENDADOR LEVY GASPARIAN;3300951;19
3191;CAMPOS DOS GOYTACAZES;3301009;19
3192;CANTAGALO;4104451;19
3193;CARDOSO MOREIRA;3301157;19
3194;CARMO;3301207;19
3195;CASIMIRO DE ABREU;3301306;19
3196;CONCEICAO DE MACABU;3301405;19
3197;CORDEIRO;3301504;19
3198;DUAS BARRAS;3301603;19
3199;DUQUE DE CAXIAS;3301702;19
3200;ENGENHEIRO PAULO DE FRONTIN;3301801;19
3201;GUAPIMIRIM;3301850;19
3202;IGUABA GRANDE;3301876;19
3203;ITABORAI;3301900;19
3204;ITAGUAI;3302007;19
3205;ITALVA;3302056;19
3206;ITAOCARA;3302106;19
3207;ITAPERUNA;3302205;19
3208;ITATIAIA;3302254;19
3209;JAPERI;3302270;19
3210;LAJE DO MURIAE;3302304;19
3211;MACAE;3302403;19
3212;MACUCO;3302452;19
3213;MAGE;3302502;19
3214;MANGARATIBA;3302601;19
3215;MARICA;3302700;19
3216;MENDES;3302809;19
3217;MESQUITA;3302858;19
3218;MIGUEL PEREIRA;3302908;19
3219;MIRACEMA;3303005;19
3220;NATIVIDADE;3303104;19
3221;NILOPOLIS;3303203;19
3222;NITEROI;3303302;19
3223;NOVA FRIBURGO;3303401;19
3224;NOVA IGUACU;3303500;19
3225;PARACAMBI;3303609;19
3226;PARAIBA DO SUL;3303708;19
3227;PARATI;3303807;19
3228;PATY DO ALFERES;3303856;19
3229;PETROPOLIS;3303906;19
3230;PINHEIRAL;3303955;19
3231;PIRAI;3304003;19
3232;PORCIUNCULA;3304102;19
3233;PORTO REAL;3304110;19
3234;QUATIS;3304128;19
3235;QUEIMADOS;3304144;19
3236;QUISSAMA;3304151;19
3237;RESENDE;3304201;19
3238;RIO BONITO;3304300;19
3239;RIO CLARO;3543907;19
3240;RIO DAS FLORES;3304508;19
3241;RIO DAS OSTRAS;3304524;19
3242;RIO DE JANEIRO;3304557;19
3243;SANTA MARIA MADALENA;3304607;19
3244;SANTO ANTONIO DE PADUA;3304706;19
3245;SAO FRANCISCO DE ITABAPOANA;3304755;19
3246;SAO FIDELIS;3304805;19
3247;SAO GONCALO;3304904;19
3248;SAO JOAO DA BARRA;3305000;19
3249;SAO JOAO DE MERITI;3305109;19
3250;SAO JOSE DE UBA;3305133;19
3251;SAO JOSE DO VALE DO RIO PRETO;3305158;19
3252;SAO PEDRO DA ALDEIA;3305208;19
3253;SAO SEBASTIAO DO ALTO;3305307;19
3254;SAPUCAIA;3305406;19
3255;SAQUAREMA;3305505;19
3256;SEROPEDICA;3305554;19
3257;SILVA JARDIM;3305604;19
3258;SUMIDOURO;3305703;19
3259;TANGUA;3305752;19
3260;TERESOPOLIS;3305802;19
3261;TRAJANO DE MORAIS;3305901;19
3262;TRES RIOS;3306008;19
3263;VALENCA;3306107;19
3264;VARRE-SAI;3306156;19
3265;VASSOURAS;3306206;19
3266;VOLTA REDONDA;3306305;19
3267;ADAMANTINA;3500105;20
3268;ADOLFO;3500204;20
3269;AGUAI;3500303;20
3270;AGUAS DA PRATA;3500402;20
3271;AGUAS DE LINDOIA;3500501;20
3272;AGUAS DE SANTA BARBARA;3500550;20
3273;AGUAS DE SAO PEDRO;3500600;20
3274;AGUDOS;3500709;20
3275;ALAMBARI;3500758;20
3276;ALFREDO MARCONDES;3500808;20
3277;ALTAIR;3500907;20
3278;ALTINOPOLIS;3501004;20
3279;ALTO ALEGRE;4300554;20
3280;ALUMINIO;3501152;20
3281;ALVARES FLORENCE;3501202;20
3282;ALVARES MACHADO;3501301;20
3283;ALVARO DE CARVALHO;3501400;20
3284;ALVINLANDIA;3501509;20
3285;AMERICANA;3501608;20
3286;AMERICO BRASILIENSE;3501707;20
3287;AMERICO DE CAMPOS;3501806;20
3288;AMPARO;3501905;20
3289;ANALANDIA;3502002;20
3290;ANDRADINA;3502101;20
3291;ANGATUBA;3502200;20
3292;ANHEMBI;3502309;20
3293;ANHUMAS;3502408;20
3294;APARECIDA;3502507;20
3295;APARECIDA D'OESTE;3502606;20
3296;APIAI;3502705;20
3297;ARACARIGUAMA;3502754;20
3298;ARACATUBA;3502804;20
3299;ARACOIABA DA SERRA;3502903;20
3300;ARAMINA;3503000;20
3301;ARANDU;3503109;20
3302;ARAPEI;3503158;20
3303;ARARAQUARA;3503208;20
3304;ARARAS;3503307;20
3305;ARCO-IRIS;3503356;20
3306;AREALVA;3503406;20
3307;AREIAS;3503505;20
3308;AREIOPOLIS;3503604;20
3309;ARIRANHA;3503703;20
3310;ARTUR NOGUEIRA;3503802;20
3311;ARUJA;3503901;20
3312;ASPASIA;3503950;20
3313;ASSIS;3504008;20
3314;ATIBAIA;3504107;20
3315;AURIFLAMA;3504206;20
3316;AVAI;3504305;20
3317;AVANHANDAVA;3504404;20
3318;AVARE;3504503;20
3319;BADY BASSITT;3504602;20
3320;BALBINOS;3504701;20
3321;BALSAMO;3504800;20
3322;BANANAL;3504909;20
3323;BARAO DE ANTONINA;3505005;20
3324;BARBOSA;3505104;20
3325;BARIRI;3505203;20
3326;BARRA BONITA;4202099;20
3327;BARRA DO CHAPEU;3505351;20
3328;BARRA DO TURVO;3505401;20
3329;BARRETOS;3505500;20
3330;BARRINHA;3505609;20
3331;BARUERI;3505708;20
3332;BASTOS;3505807;20
3333;BATATAIS;3505906;20
3334;BAURU;3506003;20
3335;BEBEDOURO;3506102;20
3336;BENTO DE ABREU;3506201;20
3337;BERNARDINO DE CAMPOS;3506300;20
3338;BERTIOGA;3506359;20
3339;BILAC;3506409;20
3340;BIRIGUI;3506508;20
3341;BIRITIBA-MIRIM;3506607;20
3342;BOA ESPERANCA DO SUL;3506706;20
3343;BOCAINA;3506805;20
3344;BOFETE;3506904;20
3345;BOITUVA;3507001;20
3346;BOM JESUS DOS PERDOES;3507100;20
3347;BOM SUCESSO DE ITARARE;3507159;20
3348;BORA;3507209;20
3349;BORACEIA;3507308;20
3350;BORBOREMA;3507407;20
3351;BOREBI;3507456;20
3352;BOTUCATU;3507506;20
3353;BRAGANCA PAULISTA;3507605;20
3354;BRAUNA;3507704;20
3355;BREJO ALEGRE;3507753;20
3356;BRODOWSKI;3507803;20
3357;BROTAS;3507902;20
3358;BURI;3508009;20
3359;BURITAMA;3508108;20
3360;BURITIZAL;3508207;20
3361;CABRALIA PAULISTA;3508306;20
3362;CABREUVA;3508405;20
3363;CACAPAVA;3508504;20
3364;CACHOEIRA PAULISTA;3508603;20
3365;CACONDE;3508702;20
3366;CAFELANDIA;4103453;20
3367;CAIABU;3508900;20
3368;CAIEIRAS;3509007;20
3369;CAIUA;3509106;20
3370;CAJAMAR;3509205;20
3371;CAJATI;3509254;20
3372;CAJOBI;3509304;20
3373;CAJURU;3509403;20
3374;CAMPINA DO MONTE ALEGRE;3509452;20
3375;CAMPINAS;3509502;20
3376;CAMPO LIMPO PAULISTA;3509601;20
3377;CAMPOS DO JORDAO;3509700;20
3378;CAMPOS NOVOS PAULISTA;3509809;20
3379;CANANEIA;3509908;20
3380;CANAS;3509957;20
3381;CANDIDO MOTA;3510005;20
3382;CANDIDO RODRIGUES;3510104;20
3383;CANITAR;3510153;20
3384;CAPAO BONITO;3510203;20
3385;CAPELA DO ALTO;3510302;20
3386;CAPIVARI;3510401;20
3387;CARAGUATATUBA;3510500;20
3388;CARAPICUIBA;3510609;20
3389;CARDOSO;3510708;20
3390;CASA BRANCA;3510807;20
3391;CASSIA DOS COQUEIROS;3510906;20
3392;CASTILHO;3511003;20
3393;CATANDUVA;3511102;20
3394;CATIGUA;3511201;20
3395;CEDRAL;3511300;20
3396;CERQUEIRA CESAR;3511409;20
3397;CERQUILHO;3511508;20
3398;CESARIO LANGE;3511607;20
3399;CHARQUEADA;3511706;20
3400;CLEMENTINA;3511904;20
3401;COLINA;3512001;20
3402;COLOMBIA;3512100;20
3403;CONCHAL;3512209;20
3404;CONCHAS;3512308;20
3405;CORDEIROPOLIS;3512407;20
3406;COROADOS;3512506;20
3407;CORONEL MACEDO;3512605;20
3408;CORUMBATAI;3512704;20
3409;COSMOPOLIS;3512803;20
3410;COSMORAMA;3512902;20
3411;COTIA;3513009;20
3412;CRAVINHOS;3513108;20
3413;CRISTAIS PAULISTA;3513207;20
3414;CRUZALIA;3513306;20
3415;CRUZEIRO;3513405;20
3416;CUBATAO;3513504;20
3417;CUNHA;3513603;20
3418;DESCALVADO;3513702;20
3419;DIADEMA;3513801;20
3420;DIRCE REIS;3513850;20
3421;DIVINOLANDIA;3513900;20
3422;DOBRADA;3514007;20
3423;DOIS CORREGOS;3514106;20
3424;DOLCINOPOLIS;3514205;20
3425;DOURADO;3514304;20
3426;DRACENA;3514403;20
3427;DUARTINA;3514502;20
3428;DUMONT;3514601;20
3429;ECHAPORA;3514700;20
3430;ELDORADO;5003751;20
3431;ELIAS FAUSTO;3514908;20
3432;ELISIARIO;3514924;20
3433;EMBAUBA;3514957;20
3434;EMBU;3515004;20
3435;EMBU-GUACU;3515103;20
3436;EMILIANOPOLIS;3515129;20
3437;ENGENHEIRO COELHO;3515152;20
3438;ESPIRITO SANTO DO PINHAL;3515186;20
3439;ESPIRITO SANTO DO TURVO;3515194;20
3440;ESTRELA D'OESTE;3515202;20
3441;ESTRELA DO NORTE;5207501;20
3442;EUCLIDES DA CUNHA PAULISTA;3515350;20
3443;FARTURA;3515400;20
3444;FERNANDOPOLIS;3515509;20
3445;FERNANDO PRESTES;3515608;20
3446;FERNAO;3515657;20
3447;FERRAZ DE VASCONCELOS;3515707;20
3448;FLORA RICA;3515806;20
3449;FLOREAL;3515905;20
3450;FLORIDA PAULISTA;3516002;20
3451;FLORINIA;3516101;20
3452;FRANCA;3516200;20
3453;FRANCISCO MORATO;3516309;20
3454;FRANCO DA ROCHA;3516408;20
3455;GABRIEL MONTEIRO;3516507;20
3456;GALIA;3516606;20
3457;GARCA;3516705;20
3458;GASTAO VIDIGAL;3516804;20
3459;GAVIAO PEIXOTO;3516853;20
3460;GENERAL SALGADO;3516903;20
3461;GETULINA;3517000;20
3462;GLICERIO;3517109;20
3463;GUAICARA;3517208;20
3464;GUAIMBE;3517307;20
3465;GUAIRA;4108809;20
3466;GUAPIACU;3517505;20
3467;GUAPIARA;3517604;20
3468;GUARA;3517703;20
3469;GUARACAI;3517802;20
3470;GUARACI;4109203;20
3471;GUARANI D'OESTE;3518008;20
3472;GUARANTA;3518107;20
3473;GUARARAPES;3518206;20
3474;GUARAREMA;3518305;20
3475;GUARATINGUETA;3518404;20
3476;GUAREI;3518503;20
3477;GUARIBA;3518602;20
3478;GUARUJA;3518701;20
3479;GUARULHOS;3518800;20
3480;GUATAPARA;3518859;20
3481;GUZOLANDIA;3518909;20
3482;HERCULANDIA;3519006;20
3483;HOLAMBRA;3519055;20
3484;HORTOLANDIA;3519071;20
3485;IACANGA;3519105;20
3486;IACRI;3519204;20
3487;IARAS;3519253;20
3488;IBATE;3519303;20
3489;IBIRA;3519402;20
3490;IBIRAREMA;3519501;20
3491;IBITINGA;3519600;20
3492;IBIUNA;3519709;20
3493;ICEM;3519808;20
3494;IEPE;3519907;20
3495;IGARACU DO TIETE;3520004;20
3496;IGARAPAVA;3520103;20
3497;IGARATA;3520202;20
3498;IGUAPE;3520301;20
3499;ILHABELA;3520400;20
3500;ILHA COMPRIDA;3520426;20
3501;ILHA SOLTEIRA;3520442;20
3502;INDAIATUBA;3520509;20
3503;INDIANA;3520608;20
3504;INDIAPORA;3520707;20
3505;INUBIA PAULISTA;3520806;20
3506;IPAUSSU;3520905;20
3507;IPERO;3521002;20
3508;IPEUNA;3521101;20
3509;IPIGUA;3521150;20
3510;IPORANGA;3521200;20
3511;IPUA;3521309;20
3512;IRACEMAPOLIS;3521408;20
3513;IRAPUA;3521507;20
3514;IRAPURU;3521606;20
3515;ITABERA;3521705;20
3516;ITAI;3521804;20
3517;ITAJOBI;3521903;20
3518;ITAJU;3522000;20
3519;ITANHAEM;3522109;20
3520;ITAOCA;3522158;20
3521;ITAPECERICA DA SERRA;3522208;20
3522;ITAPETININGA;3522307;20
3523;ITAPEVA;3522406;20
3524;ITAPEVI;3522505;20
3525;ITAPIRA;3522604;20
3526;ITAPIRAPUA PAULISTA;3522653;20
3527;ITAPOLIS;3522703;20
3528;ITAPORANGA;3522802;20
3529;ITAPUI;3522901;20
3530;ITAPURA;3523008;20
3531;ITAQUAQUECETUBA;3523107;20
3532;ITARARE;3523206;20
3533;ITARIRI;3523305;20
3534;ITATIBA;3523404;20
3535;ITATINGA;3523503;20
3536;ITIRAPINA;3523602;20
3537;ITIRAPUA;3523701;20
3538;ITOBI;3523800;20
3539;ITU;3523909;20
3540;ITUPEVA;3524006;20
3541;ITUVERAVA;3524105;20
3542;JABORANDI;3524204;20
3543;JABOTICABAL;3524303;20
3544;JACAREI;3524402;20
3545;JACI;3524501;20
3546;JACUPIRANGA;3524600;20
3547;JAGUARIUNA;3524709;20
3548;JALES;3524808;20
3549;JAMBEIRO;3524907;20
3550;JANDIRA;3525003;20
3551;JARDINOPOLIS;4208955;20
3552;JARINU;3525201;20
3553;JAU;3525300;20
3554;JERIQUARA;3525409;20
3555;JOANOPOLIS;3525508;20
3556;JOAO RAMALHO;3525607;20
3557;JOSE BONIFACIO;3525706;20
3558;JULIO MESQUITA;3525805;20
3559;JUMIRIM;3525854;20
3560;JUNDIAI;3525904;20
3561;JUNQUEIROPOLIS;3526001;20
3562;JUQUIA;3526100;20
3563;JUQUITIBA;3526209;20
3564;LAGOINHA;3526308;20
3565;LARANJAL PAULISTA;3526407;20
3566;LAVINIA;3526506;20
3567;LAVRINHAS;3526605;20
3568;LEME;3526704;20
3569;LENCOIS PAULISTA;3526803;20
3570;LIMEIRA;3526902;20
3571;LINDOIA;3527009;20
3572;LINS;3527108;20
3573;LORENA;3527207;20
3574;LOURDES;3527256;20
3575;LOUVEIRA;3527306;20
3576;LUCELIA;3527405;20
3577;LUCIANOPOLIS;3527504;20
3578;LUIS ANTONIO;3527603;20
3579;LUIZIANIA;3527702;20
3580;LUPERCIO;3527801;20
3581;LUTECIA;3527900;20
3582;MACATUBA;3528007;20
3583;MACAUBAL;3528106;20
3584;MACEDONIA;3528205;20
3585;MAGDA;3528304;20
3586;MAIRINQUE;3528403;20
3587;MAIRIPORA;3528502;20
3588;MANDURI;3528601;20
3589;MARABA PAULISTA;3528700;20
3590;MARACAI;3528809;20
3591;MARAPOAMA;3528858;20
3592;MARIAPOLIS;3528908;20
3593;MARILIA;3529005;20
3594;MARINOPOLIS;3529104;20
3595;MARTINOPOLIS;3529203;20
3596;MATAO;3529302;20
3597;MAUA;3529401;20
3598;MENDONCA;3529500;20
3599;MERIDIANO;3529609;20
3600;MESOPOLIS;3529658;20
3601;MIGUELOPOLIS;3529708;20
3602;MINEIROS DO TIETE;3529807;20
3603;MIRACATU;3529906;20
3604;MIRA ESTRELA;3530003;20
3605;MIRANDOPOLIS;3530102;20
3606;MIRANTE DO PARANAPANEMA;3530201;20
3607;MIRASSOL;3530300;20
3608;MIRASSOLANDIA;3530409;20
